-1.0,-1.0,-1.0,-1.0,4.642224489795918,-1.0,-1.0,-1.0,0.1436938775510204,-1.0,0.1428762886597938,4.615053191489363,-1.0,-1.0,-1.0,-1.0,5.9757422680412375,5.562855670103093,-1.0,-1.0,0.7763974358974362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.869752380952381,4.999448717948717,4.735141414141415,4.1517474747474745,4.938151515151516,4.793142857142857,-1.0,5.609542857142857,4.919828282828282,-1.0,-1.0,-1.0,-1.0,-1.0,0.3701874999999999,-1.0,-1.0,5.452625,-1.0,4.8998644067796615,-1.0,5.200834782608695,-1.0,5.148060869565216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.235684210526316,-1.0,5.237451923076923,4.899384615384615,-1.0,-1.0,-1.0,4.27959,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.071953488372093,4.47896511627907,-1.0,-1.0,-1.0,-1.0,-1.0,5.0567745098039225,-1.0,-1.0,-1.0,-1.0,4.85332183908046,6.657241379310346,-1.0,-1.0,-1.0,4.788505747126438,-1.0,4.365932692307693,-1.0,-1.0,-1.0
0.348421568627451,-1.0,0.2785196078431373,-1.0,-1.0,1.7969117647058823,-1.0,0.1313238095238095,-1.0,-1.0,-1.0,-1.0,0.1052666666666666,-1.0,-1.0,0.5136636363636363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.366046875,-1.0,-1.0,-1.0,0.2374239130434783,-1.0,0.3625348837209302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5466111111111112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7955500000000001,-1.0,-1.0,-1.0,-1.0,0.5439666666666667,0.4645795454545454,-1.0,10.590933333333334,2.887,0.8128409090909091,0.8253725490196079,-1.0,-1.0,0.960074074074074,-1.0,-1.0,1.5187941176470583,-1.0,0.7169777777777777,-1.0,-1.0,-1.0,0.4231473684210526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.092975,-1.0,0.1199550561797752,0.3239549549549548,-1.0,-1.0,-1.0,0.5243454545454546,-1.0,0.0348018018018018,-1.0,-1.0,0.4902166666666667,-1.0,-1.0,0.1269083333333333,0.1578,-1.0,-1.0,0.0945999999999999,-1.0,-1.0,0.0908999999999999,0.7713229166666666
-1.0,1.48272,0.5794666666666667,-1.0,1.0066533333333332,-1.0,-1.0,-1.0,-1.0,-1.0,0.1714464285714285,1.537288461538462,-1.0,-1.0,0.8146071428571429,1.688673076923077,-1.0,1.7484464285714287,-1.0,11.114884615384614,-1.0,-1.0,1.3453777777777778,0.9763157894736844,-1.0,2.084631578947368,2.1300350877192984,-1.0,-1.0,0.983561403508772,-1.0,0.7297656250000001,-1.0,1.2291555555555556,0.969765625,1.785133333333333,0.860171875,0.6331607142857143,-1.0,-1.0,2.351774193548388,-1.0,-1.0,0.9508214285714284,1.3855645161290322,-1.0,-1.0,-1.0,-1.0,1.43125,1.5642903225806457,-1.0,-1.0,10.138032258064516,-1.0,2.214678571428572,1.736127272727273,-1.0,-1.0,2.161546875,-1.0,-1.0,2.1360181818181823,-1.0,-1.0,0.5053492063492063,-1.0,0.9694761904761908,-1.0,-1.0,0.6455675675675675,0.1481081081081081,-1.0,1.176945945945946,-1.0,-1.0,-1.0,-1.0,0.4996071428571427,1.068915492957747,-1.0,-1.0,-1.0,0.9109607843137252,0.6641830985915492,0.0779718309859155,0.9482112676056336,1.3656901408450706,-1.0,-1.0,-1.0,1.216397058823529,0.6246617647058823,-1.0,0.7130882352941177,0.7768235294117646,-1.0,-1.0,-1.0,1.5461967213114751
0.2939021739130435,-1.0,-1.0,-1.0,-1.0,1.9402608695652173,-1.0,-1.0,0.7454999999999999,2.070673076923077,0.8445769230769231,-1.0,-1.0,-1.0,-1.0,0.813908163265306,0.8967692307692308,-1.0,-1.0,-1.0,0.9146822429906544,-1.0,1.1492061855670102,0.3610280373831775,-1.0,1.3867570093457944,-1.0,-1.0,-1.0,0.4193738317757009,-1.0,0.2993714285714285,0.34,1.1954123711340203,0.4100285714285714,-1.0,0.3817333333333333,-1.0,-1.0,0.5156774193548388,-1.0,-1.0,0.206,0.2604408602150537,0.7984455445544555,-1.0,-1.0,0.4172574257425742,1.1205940594059407,-1.0,-1.0,0.5650803571428572,20.283375000000003,9.32908910891089,-1.0,-1.0,0.8785233644859815,-1.0,-1.0,1.00689898989899,0.4134392523364485,-1.0,-1.0,-1.0,-1.0,0.4610638297872341,0.3706808510638298,-1.0,-1.0,0.3790106382978723,-1.0,-1.0,7.181559139784946,-1.0,-1.0,-1.0,0.230136518771331,0.1303684210526315,-1.0,-1.0,-1.0,0.1452857142857142,0.5338541666666667,-1.0,0.4475729166666666,0.0989687499999999,0.6511770833333332,0.319,0.3835686274509803,0.2369019607843137,1.3927254901960775,-1.0,0.2002843137254902,-1.0,-1.0,-1.0,-1.0,0.3651458333333333,-1.0,0.9058854166666668
0.33105,-1.0,0.2978699999999999,-1.0,0.21579,2.06645,-1.0,0.1605045045045045,0.1566499999999999,-1.0,0.1565135135135135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.932747747747748,-1.0,9.481490740740742,-1.0,1.1719549549549548,-1.0,0.307021978021978,-1.0,-1.0,1.6338351648351648,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2579072164948454,0.2963392857142857,-1.0,-1.0,0.2190462962962962,-1.0,0.285787037037037,-1.0,-1.0,-1.0,0.1844537037037037,-1.0,0.5879722222222222,-1.0,-1.0,-1.0,-1.0,-1.0,0.68221875,20.253,-1.0,2.8688229166666672,0.7750729166666668,-1.0,0.3548247422680412,-1.0,-1.0,0.3410927835051546,0.3919278350515464,1.25480412371134,0.6169117647058824,-1.0,-1.0,-1.0,-1.0,-1.0,0.3064752475247525,-1.0,0.1175979381443299,7.477371134020618,-1.0,-1.0,0.380348623853211,-1.0,-1.0,-1.0,0.3331473684210526,-1.0,-1.0,0.1841157894736841,-1.0,-1.0,0.0744842105263157,0.3865578947368421,-1.0,0.4621326530612245,0.2540510204081633,1.4813469387755105,-1.0,0.1583163265306122,-1.0,-1.0,-1.0,-1.0,0.2902474226804123,-1.0,-1.0
-1.0,-1.0,-1.0,0.5721818181818182,0.295010101010101,1.8627070707070708,-1.0,-1.0,0.1804747474747474,-1.0,0.0885585585585585,-1.0,-1.0,-1.0,-1.0,-1.0,0.871990990990991,-1.0,-1.0,-1.0,0.837457831325301,1.187027027027027,0.5126631578947368,-1.0,-1.0,-1.0,-1.0,-1.0,0.4809473684210527,0.3564698795180723,-1.0,-1.0,-1.0,0.303157894736842,-1.0,-1.0,0.2533301886792453,-1.0,0.6362870370370372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6237830188679246,-1.0,-1.0,1.8528796296296297,0.7395809523809524,0.5185277777777777,0.4408285714285713,-1.0,-1.0,-1.0,0.8046476190476192,-1.0,0.4763870967741935,18.121913978494625,0.997956043956044,-1.0,-1.0,2.0786021505376344,-1.0,-1.0,-1.0,0.2870421052631579,0.2396947368421052,-1.0,0.3335052631578948,0.132625,-1.0,6.418645833333334,-1.0,0.3258020833333333,0.15199,-1.0,0.19369,0.06858,-1.0,-1.0,0.2397798165137614,-1.0,-1.0,0.2452795698924731,0.0141612903225806,0.3282150537634408,-1.0,-1.0,-1.0,0.8611515151515151,0.1121616161616161,-1.0,0.7010505050505049,-1.0,-1.0,-1.0,-1.0,-1.0,1.142871287128713
-1.0,-1.0,-1.0,-1.0,0.4574655172413793,-1.0,-1.0,0.4553018867924527,0.2339396551724137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7327796610169491,-1.0,1.106575471698113,-1.0,10.428610169491524,-1.0,-1.0,-1.0,-1.0,1.2534747474747476,1.654787878787879,-1.0,-1.0,-1.0,0.4631010101010102,0.6893020833333333,-1.0,0.7439791666666666,-1.0,0.7530208333333333,1.1662083333333333,-1.0,-1.0,1.55415625,-1.0,-1.0,-1.0,0.5141165048543689,0.6264563106796116,-1.0,-1.0,0.570640776699029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.852104166666663,4.318202020202021,-1.0,-1.0,0.8831308411214954,-1.0,-1.0,-1.0,-1.0,-1.0,1.0547,-1.0,-1.0,0.7035316455696203,0.7419493670886077,-1.0,-1.0,0.7625106382978719,-1.0,-1.0,-1.0,-1.0,0.495504854368932,0.3798732876712329,-1.0,0.256,0.919186274509804,0.4124356435643564,0.4115247524752476,-1.0,0.5239545454545453,0.5573921568627451,0.2691372549019608,0.6614117647058825,-1.0,0.6125287356321838,-1.0,1.4260459770114944,-1.0,0.4245287356321839,1.3578620689655174,0.4693908045977011,0.2762,-1.0,0.3057608695652173,-1.0,-1.0
-1.0,-1.0,0.305979381443299,-1.0,-1.0,-1.0,-1.0,-1.0,0.176020618556701,2.048976377952756,-1.0,-1.0,-1.0,-1.0,-1.0,0.671188888888889,0.8539921259842519,-1.0,-1.0,9.3402,-1.0,-1.0,-1.0,-1.0,-1.0,1.3820097087378644,1.577728155339806,-1.0,-1.0,-1.0,-1.0,0.3208333333333333,0.4566759259259259,0.4353,0.4205277777777776,0.8648222222222223,-1.0,0.3306530612244898,0.8026534653465346,-1.0,0.4823168316831683,-1.0,1.321642857142857,0.3147959183673469,-1.0,0.524061224489796,0.3648163265306122,-1.0,-1.0,0.8177752808988764,-1.0,0.8095056179775278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5082884615384615,0.376451923076923,1.8499134615384611,0.9066190476190475,2.605733333333333,-1.0,0.334041237113402,0.339041237113402,0.5500618556701031,-1.0,-1.0,-1.0,7.665451923076923,0.1517403846153846,0.3464230769230769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1667777777777777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4271574074074074,-1.0,-1.0,0.1331388888888889,-1.0,-1.0,-1.0,-1.0,0.2515816326530612,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1887049180327868,0.2444033613445377,-1.0,0.1838032786885245,0.7624173913043478,0.1290737704918033,-1.0,0.4850327868852458,0.4905217391304348,-1.0,0.7459590163934424,-1.0,10.1682,0.8283670886075951,-1.0,0.4850421052631579,-1.0,-1.0,1.7655822784810122,-1.0,0.6854842105263157,-1.0,-1.0,-1.0,0.1940267857142857,-1.0,-1.0,0.4160535714285714,-1.0,-1.0,0.3944096385542169,0.8061938775510205,-1.0,-1.0,0.3697108433734939,-1.0,0.3394819277108434,-1.0,-1.0,0.6337228915662649,-1.0,1.4851428571428569,-1.0,0.5427142857142857,-1.0,-1.0,9.595163265306123,-1.0,0.8947281553398059,-1.0,-1.0,-1.0,1.0482929292929293,-1.0,-1.0,2.2286500000000005,-1.0,-1.0,-1.0,0.3374062499999999,-1.0,-1.0,-1.0,-1.0,-1.0,7.973822222222222,0.2207,0.0878333333333333,-1.0,-1.0,-1.0,-1.0,0.4097755102040816,0.0656179775280899,0.1438314606741573,-1.0,0.0796694214876033,0.2519897959183673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1605867768595041,0.1962589285714286,-1.0,0.1190495867768595,0.7397142857142855
-1.0,1.1750449438202246,0.3084269662921348,-1.0,-1.0,2.1998426966292133,-1.0,0.1458210526315789,-1.0,-1.0,-1.0,-1.0,0.1068947368421052,-1.0,0.4340736842105263,-1.0,-1.0,-1.0,-1.0,-1.0,0.6866633663366339,0.8392736842105265,-1.0,-1.0,-1.0,-1.0,1.6323861386138614,-1.0,-1.0,-1.0,0.3660202020202019,0.3361515151515151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5995959595959596,0.7086100000000002,-1.0,-1.0,-1.0,0.21934,0.6186161616161616,0.64691,-1.0,0.3408686868686869,-1.0,-1.0,0.5113232323232323,-1.0,-1.0,9.84529292929293,-1.0,0.7875126050420167,-1.0,-1.0,-1.0,0.9704035087719296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2386981132075472,-1.0,-1.0,-1.0,-1.0,7.770070707070708,0.0981717171717171,-1.0,0.3098461538461537,0.0985358361774743,-1.0,0.037087912087912,-1.0,0.195319587628866,0.1634948453608247,-1.0,0.5478073394495412,0.1961599999999999,-1.0,-1.0,0.1648599999999999,0.5277941176470589,-1.0,-1.0,0.074578431372549,0.1632450980392157,-1.0,0.1967156862745097,-1.0,-1.0,-1.0,0.0533302752293578,-1.0
